	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair43784	0.067695	0.101065	0.384811	0.180061	0.255108	0.144892	0.106056
SynPair26349	0.044679	0.082553	0.251592	0.194976	0.21088	0.108454	0.076472
SynPair44835	0.086104	0.140634	0.3008	0.173458	0.287908	0.191491	0.102016
SynPair46900	0.045241	0.286271	0.562883	0.762973	0.662169	0.160593	0.197491
SynPair45777	0.048965	0.097067	0.2596	0.26408	0.245882	0.099458	0.076833
SynPair9573	0.044069	0.112514	0.194534	0.242023	0.177308	0.162198	0.084684
SynPair38514	1.911731	0.32245	1.418048	0.270687	1.997243	0.511001	0.168017
SynPair65745	0.065035	0.116135	0.309652	0.310368	0.301418	0.153778	0.096165
SynPair62488	0.074946	0.17061	0.281666	0.240884	0.313018	0.229861	0.150853
SynPair25207	0.156956	0.15711	0.744984	0.521189	0.967009	0.24873	0.107276
SynPair47507	0.054516	0.132502	0.346428	0.185892	0.324609	0.080362	0.070182
SynPair8974	0.071206	0.524445	0.990937	0.914675	0.973132	0.325809	0.181752
SynPair67714	0.032596	0.160841	0.301689	0.2393	0.154261	0.122176	0.104536
SynPair38968	0.05072	0.121653	0.204629	0.233312	0.179292	0.150824	0.0518
SynPair9636	0.252972	0.150613	0.399379	0.676965	1.008559	0.266038	0.126383
SynPair24139	0.604863	0.318432	0.810385	0.427725	1.227427	0.32464	0.299677
SynPair22302	0.150196	0.349606	0.748592	0.444193	0.499926	0.203376	0.216875
SynPair41658	0.110536	0.114612	0.205487	0.196391	0.208802	0.106982	1.095265
SynPair46595	0.03413	0.166866	0.27126	0.238502	0.249395	0.171125	0.084009
SynPair23158	0.048959	0.101909	0.215987	0.277008	0.170938	0.08717	0.103346
SynPair22266	0.072816	0.30728	0.377692	0.90627	0.846706	0.260942	0.251427
SynPair4637	0.06095	0.169427	0.387847	0.245871	0.298186	0.228198	0.362458
SynPair14844	0.052374	0.050239	0.305639	0.1557	0.219491	0.151512	0.075322
SynPair7840	0.045057	0.042145	0.164139	0.279028	0.301768	0.034548	0.518212
SynPair17633	0.211068	0.119645	0.312083	0.221685	0.264234	0.177597	0.414928
SynPair48433	0.151149	0.138755	0.266674	0.27489	0.324583	0.117545	0.067252
SynPair15662	0.140395	0.19968	0.32743	0.291862	0.381252	0.217377	0.097493
SynPair16815	0.043712	0.148001	0.22186	0.17812	0.272997	0.634753	0.104838
SynPair6666	0.083113	0.121318	0.258765	0.152579	0.367906	0.115004	0.093301
SynPair5509	0.027697	0.190847	0.221723	0.46302	0.808351	0.42799	0.318362
SynPair17757	0.145147	0.244478	0.416959	0.358241	0.352335	0.33734	0.111182
SynPair35515	0.233484	0.38361	0.71101	1.28184	0.824179	0.302587	0.126749
SynPair14920	0.077778	0.125807	0.210961	0.219466	0.293418	0.153839	0.182932
SynPair13691	0.125353	0.260295	0.613685	0.481146	0.730461	0.229081	0.118165
SynPair30689	0.061147	0.099069	0.392639	0.260542	0.533329	0.167115	0.108225
SynPair48557	0.064801	0.149147	0.310516	0.263588	0.235433	0.136935	0.111569
SynPair4883	0.094872	0.114602	0.582744	0.511008	0.345028	0.290668	0.160994
SynPair52225	0.121529	0.247648	0.577507	0.631465	0.639216	0.337937	0.14101
SynPair12767	0.127756	0.266474	0.707916	0.291444	0.692057	0.365531	0.257916
SynPair13941	0.060152	0.138109	0.282103	0.270838	0.23817	0.116881	0.119257
SynPair30959	0.534196	0.465287	1.353558	0.468755	1.500157	0.507402	0.652537
SynPair661	0.368517	0.269093	0.520162	1.190555	0.354381	0.326738	0.140889
SynPair1607	0.073742	0.127077	0.598453	0.544913	0.358054	0.201289	0.063057
SynPair14794	0.111387	1.515879	0.575607	0.530201	0.425474	0.330204	0.180216
SynPair13459	0.047235	0.116466	0.230594	0.218076	0.182199	0.145496	0.059127
SynPair11408	0.001649	0.160349	0.2724	0.282786	0.233765	0.120763	0.401943
SynPair10652	0.043776	0.07784	0.301266	0.197019	0.227385	0.094069	0.0389
SynPair56287	0.061454	0.122563	0.64327	0.303051	0.419587	0.249442	0.17713
SynPair21142	0.089649	0.181898	0.208956	0.477707	0.236928	0.150748	0.301559
SynPair22349	0.032073	0.101958	0.273593	0.218299	0.197454	0.11075	0.096731
SynPair42864	0.555696	0.156829	0.642768	0.744269	0.834517	0.189183	0.271766
SynPair63949	0.058849	0.113927	0.552603	0.445354	0.589404	0.213966	0.057749
SynPair8543	0.044277	0.072735	0.255192	0.194488	0.212796	0.126912	0.06504
SynPair26047	0.112528	0.180696	0.945007	0.423143	1.407695	0.282855	0.157185
SynPair44747	0.044438	0.12133	0.334094	0.240398	0.297014	0.141765	0.209546
SynPair47930	0.129984	0.262252	0.604392	0.501956	1.031593	0.217689	0.182907
SynPair66505	0.045869	0.104566	0.300093	0.224727	0.261483	0.104652	0.080883
SynPair46672	0.123933	0.273968	0.497053	0.529438	0.417123	0.225516	0.336283
SynPair43992	0.051826	0.149533	0.203206	0.203029	0.380005	0.139281	0.516458
SynPair47428	0.043806	0.416607	0.445059	0.554074	0.284251	0.09755	0.157346
SynPair45805	0.102248	0.273489	0.166728	0.528017	0.59322	0.18976	0.120157
SynPair39661	0.152661	0.194039	0.276348	0.223505	0.523907	0.148928	0.193539
SynPair38847	0.0495	0.109902	0.224349	0.276292	0.230567	0.13713	0.071473
SynPair31734	0.139577	0.1676	0.786285	0.592767	0.905527	0.244955	0.157616
SynPair1728	0.172046	0.239915	0.530794	0.390425	1.018913	0.478714	0.189403
SynPair33765	0.055032	0.110368	0.255847	0.247898	0.201581	0.114289	0.075792
SynPair51065	0.041051	0.182561	1.393735	0.293083	0.610676	0.149305	0.153977
SynPair13412	0.187807	0.145289	0.563678	0.457797	0.452986	0.27523	0.168232
SynPair2447	0.080801	0.196588	0.349465	0.313431	0.608126	0.26226	0.18314
SynPair31980	0.187285	0.287891	0.839855	0.425579	0.79908	0.422793	0.237391
SynPair28329	0.217768	0.185879	0.647704	0.329818	0.992285	0.385809	0.255648
SynPair14473	0.138008	0.244617	0.691709	0.575927	0.817737	0.332288	0.115108
SynPair49622	0.155798	0.380923	0.468987	0.503741	1.264896	0.14488	0.114354
SynPair586	0.033276	0.124356	0.358641	0.295431	0.547024	0.079706	0.109226
SynPair34704	0.100553	0.171206	0.343955	0.571559	0.488299	0.184323	0.101458
SynPair15211	0.086211	0.084288	0.281714	0.29085	0.176507	0.109612	0.140223
SynPair35002	0.056648	0.126428	0.211053	0.247879	0.232587	0.135425	0.084498
SynPair4244	0.058131	0.087976	0.486826	0.278739	0.495963	0.137187	0.107449
SynPair33195	0.166014	0.197064	0.338689	0.653034	0.644831	0.331371	0.130538
SynPair51695	0.283932	0.319692	0.594355	0.653069	0.834078	0.286225	0.316485
SynPair17240	0.047351	0.191273	0.343584	0.165616	0.237349	0.159588	0.05002
SynPair6371	0.03529	0.125699	0.262296	0.138793	0.198675	0.117226	0.079345
SynPair15375	0.062018	0.156253	0.216211	0.325387	0.252912	0.171736	0.104853
SynPair4320	0.082658	0.123556	0.282476	0.294937	0.348172	0.718598	0.211811
SynPair57666	0.283043	0.259642	0.560089	0.388753	0.990748	0.239302	0.376584
SynPair56790	0.045022	0.070179	0.260742	0.241245	0.155	0.088249	0.071143
SynPair29783	0.037007	0.127684	0.265558	0.175248	0.251602	0.116515	0.110826
SynPair1310	0.036975	0.092864	0.208314	0.16454	0.22792	0.123734	0.246559
SynPair48288	0.060835	0.099849	0.21818	0.201539	0.189885	0.102994	0.108921
SynPair51539	0.154315	0.256432	0.561438	0.546812	1.312915	0.383876	0.109962
SynPair10221	0.096649	0.327306	0.443306	0.49178	0.602164	0.369777	0.08804
SynPair12270	0.028246	0.167079	0.266799	0.251887	0.270168	0.126627	0.151097
SynPair18374	0.138742	0.280032	0.3158	0.251291	0.843559	0.352014	0.148617
SynPair67367	0.022445	0.106437	0.309806	0.204367	0.250241	0.135785	0.134016
SynPair25674	0.062396	0.079482	0.266174	0.190953	0.160449	0.074936	0.060846
SynPair59508	0.068736	0.179557	0.281695	0.207584	0.357074	0.179007	0.071882
SynPair18210	0.138138	0.391041	0.677063	0.471866	0.539111	0.145779	0.135958
SynPair41187	0.059635	0.13111	0.300211	0.251274	0.223571	0.10507	0.091472
SynPair42144	0.060678	0.090024	0.342027	0.293105	0.339607	0.144264	0.081867
SynPair66291	0.017407	0.0752	0.239214	0.239802	0.277468	0.132517	0.090044
SynPair16299	0.033422	0.152268	0.279602	0.20479	0.242399	0.110168	0.129971
SynPair51416	0.050456	0.100517	0.184728	0.150921	0.209059	0.130488	0.064057
SynPair2150	0.073157	0.093735	0.249509	0.237258	0.212335	0.092317	0.116375
SynPair15092	0.038196	0.072824	0.151269	0.168749	0.147248	0.179836	0.106468
SynPair31347	0.089789	0.092352	0.220755	0.28601	0.302699	0.084016	0.116964
SynPair6096	0.238155	0.335588	0.464193	0.665099	0.545667	0.298415	0.182857
SynPair13061	0.092351	0.176722	0.371019	0.587985	0.511641	0.135874	0.086947
SynPair259	0.048232	0.362132	0.263024	0.271723	0.191256	0.146144	0.066493
SynPair55718	0.098293	0.24245	0.267539	0.161984	0.308341	0.104918	0.186877
SynPair7004	0.302134	0.242152	0.704407	0.51884	0.83382	0.363726	0.313086
SynPair12197	0.028344	0.079774	0.263895	0.206822	0.165876	0.114276	0.081638
SynPair5055	0.06399	0.089281	0.238902	0.175523	0.235295	0.202115	0.092859
SynPair56513	0.044585	0.111529	0.246844	0.316187	0.319353	0.137888	0.091902
SynPair34213	0.094488	0.126775	0.346129	0.239787	0.318046	0.159587	0.218251
SynPair29464	0.113457	0.429015	0.957437	0.648836	0.786542	0.408896	0.846988
SynPair34377	0.400239	0.50392	0.552259	1.102307	0.079162	0.499968	0.290904
SynPair25593	0.087003	0.182052	0.302372	0.250038	0.326587	0.210631	0.219981
SynPair23404	0.049068	0.105344	0.288822	0.243577	0.234726	0.152127	0.120608
SynPair67080	0.098674	0.475406	0.382549	0.727101	0.348338	0.261416	0.179707
SynPair26798	0.231	0.736178	0.331515	0.399874	1.07622	0.330587	0.465727
SynPair18093	0.050445	0.099313	0.171062	0.289477	0.443202	0.136368	0.165189
SynPair44334	0.121636	0.210463	0.320919	0.235547	0.256868	0.134768	0.23583
SynPair66176	0.074931	0.351579	0.882434	0.399791	0.802352	0.323702	0.230926
SynPair39376	0.062668	0.092316	0.349999	0.272824	0.254593	0.178505	0.288769
SynPair26848	0.090514	0.23069	0.227106	0.275023	0.340021	0.185978	0.154249
SynPair44250	0.054104	0.105396	0.247326	0.227495	0.214085	0.155473	0.073344
SynPair60185	0.262535	0.218546	0.418913	0.186497	0.492669	0.111945	0.328154
SynPair8054	0.040746	0.115685	0.315893	0.226833	0.202567	0.131755	0.157905
SynPair64043	0.086984	0.250059	0.735378	0.574753	0.54505	0.172479	0.220489
SynPair22496	0.060076	0.079791	0.214738	0.114314	0.274936	0.102297	0.10677
SynPair61727	0.062216	0.090386	0.202078	0.216393	0.225483	0.101775	0.1412
SynPair62950	0.052645	0.098142	0.304632	0.282025	0.256654	0.141379	0.117601
SynPair63776	0.101698	0.119552	0.365926	0.313481	0.238393	0.092914	0.101411
SynPair23350	0.064076	0.08335	0.25825	0.229613	0.238377	0.134145	0.108264
SynPair8664	0.082831	0.255714	0.405105	0.613009	0.696346	0.314362	0.135662
SynPair64673	0.063409	0.108454	0.196382	0.254311	0.308508	0.164111	0.074383
SynPair46431	0.090364	0.155796	0.334802	0.252393	0.305474	0.115349	0.084138
SynPair38678	0.16163	0.177578	0.416199	0.67252	0.654382	0.15269	0.219458
SynPair9842	0.142395	0.155306	0.432749	0.723587	0.989674	0.383688	0.150396
SynPair67960	0.218705	0.1922	0.831689	0.590891	0.678262	0.546473	0.0371
SynPair23198	0.028068	0.115936	0.252302	0.265998	0.174786	0.109207	0.063497
SynPair41698	0.071547	0.115513	0.151594	0.173503	0.089483	0.099034	0.118016
SynPair8700	0.698376	0.087405	0.333472	0.407558	0.427367	0.197973	0.266409
SynPair42493	0.016383	0.086672	0.212081	0.441125	0.184278	0.379586	0.145877
SynPair44504	0.555626	0.688321	0.351005	0.407939	0.202346	0.451092	0.557426
SynPair9926	0.073985	0.09193	0.24586	0.172723	0.272627	0.146751	0.100301
SynPair48597	0.060468	0.156478	0.348841	0.23002	0.248589	0.16747	0.100579
SynPair469	0.17174	0.201313	0.331533	0.283719	0.372268	0.152683	0.2903
SynPair31413	0.105271	0.191011	0.315881	0.298887	0.28273	0.17762	0.169707
SynPair7598	0.189219	0.360719	0.54219	0.786161	0.597805	0.546957	0.242309
SynPair3822	0.357083	0.30377	0.778873	0.486964	0.951002	0.351295	0.251443
SynPair30649	0.098083	0.137698	0.370526	0.352768	0.280388	0.124837	0.21073
SynPair50118	0.312821	0.385504	0.545466	0.556478	0.457188	0.384365	0.039773
SynPair815	0.074819	0.130066	0.369089	0.210699	0.527759	0.248303	0.094438
SynPair3946	0.066077	0.191125	0.392959	0.313907	0.418945	0.09907	0.075025
SynPair13735	0.05223	0.098241	0.522398	0.185856	0.24122	0.112493	0.05412
SynPair7880	0.13221	0.493583	1.472645	1.000501	1.481313	0.789663	0.497176
SynPair971	0.05267	0.124182	0.190852	0.184538	0.352529	0.185661	0.091801
SynPair14884	0.078668	0.108459	0.355426	0.224353	0.240774	0.165665	0.08089
SynPair34547	0.024896	0.080988	0.290167	0.21715	0.221029	0.137717	0.215145
SynPair15972	0.080848	0.146248	0.351207	0.341098	0.345498	0.204744	0.173518
SynPair6976	0.050959	0.14987	0.28318	0.2732	0.193113	0.135255	0.094587
SynPair3696	0.055416	0.161864	0.299177	0.354985	0.280098	0.12339	0.137143
SynPair30481	0.106971	0.217362	0.696722	0.465343	0.855277	0.213034	0.213496
SynPair13499	0.07789	0.105938	0.299655	0.259838	0.340586	0.147115	0.067513
SynPair17923	0.079345	0.101624	0.223573	0.218449	0.358117	0.177868	0.109289
SynPair35679	0.083556	0.188454	0.524934	0.469044	0.794253	0.18024	0.15649
SynPair16661	0.075892	0.185741	0.389463	0.448439	0.675596	0.148318	0.131564
SynPair30999	0.075478	0.092803	0.276432	0.174925	0.278267	0.207135	0.102143
SynPair34423	0.164959	0.151279	0.235671	0.215057	0.339366	0.128936	0.367439
SynPair5665	0.094155	0.115947	0.206876	0.17737	0.198801	0.126673	0.050008
SynPair17847	0.043353	0.093362	0.223016	0.229598	0.572568	0.143658	0.066766
SynPair7634	0.165786	0.290656	0.621202	0.724236	0.517746	0.196967	0.177766
SynPair36472	0.133182	0.201024	0.711862	0.428486	1.075511	0.270242	0.416788
SynPair14630	0.083894	0.155163	0.299197	0.220358	0.442794	0.195812	0.35718
SynPair4843	0.092144	0.256858	0.281069	0.279606	0.200561	0.17032	0.13376
SynPair9475	0.262306	0.32234	0.479229	0.669811	0.532181	0.143583	0.280211
SynPair47620	0.582859	0.115815	0.349109	0.242042	0.510415	0.151752	0.337678
SynPair18420	0.131023	0.11816	0.641523	0.381321	0.531983	0.224699	0.21444
SynPair45671	0.048032	0.085989	0.251397	0.225431	0.172786	0.145785	0.141355
SynPair67433	0.059511	0.242999	0.431931	0.190541	0.329554	0.306815	0.569042
SynPair47744	0.107292	0.094583	0.19194	0.182608	0.309329	0.088134	0.119181
SynPair9511	0.030187	0.169747	0.25713	0.20728	0.263455	0.126782	0.084809
SynPair27015	0.052129	0.121975	0.338947	0.261532	0.218999	0.133998	0.068421
SynPair47894	0.052855	0.190564	0.34517	0.264028	0.192367	0.120611	0.118122
SynPair22025	0.066737	0.078734	0.183587	0.160849	0.244403	0.107531	0.051993
SynPair42610	0.058736	0.12079	0.226406	0.229524	0.297847	0.126666	0.096972
SynPair26087	0.060773	0.131859	0.247496	0.25811	0.237929	0.131272	0.086602
SynPair8583	0.031435	0.158299	0.244644	0.23092	0.161925	0.102423	0.106765
SynPair63659	0.378498	0.469608	1.612297	0.695983	1.569964	0.210311	0.59834
SynPair22141	0.042829	0.129986	0.164885	0.190649	0.221277	0.078787	0.076666
SynPair49932	0.089902	0.097963	0.291418	0.20336	0.337043	0.137952	0.111521
SynPair2487	0.111662	0.25747	0.793042	0.477911	0.747959	0.385707	0.139849
SynPair28045	0.064622	0.10384	0.308314	0.444399	0.333828	0.123266	0.080328
SynPair15545	0.149634	0.163435	0.171598	0.197693	0.215622	0.170157	0.53006
SynPair31690	0.084341	0.114411	0.193165	0.265931	0.255672	0.075789	0.048951
SynPair6541	0.024948	0.100927	0.232331	0.299014	0.173704	0.084729	0.069805
SynPair17470	0.146561	0.213867	0.633578	0.466356	0.400483	0.069171	0.157551
SynPair56368	0.316393	0.533113	0.569651	0.307966	0.41859	0.236825	0.200054
SynPair15421	0.059606	0.398271	0.333626	0.124089	0.304091	0.145676	0.18809
SynPair422	0.099877	0.132882	0.710732	0.142549	0.564225	0.106759	0.092228
SynPair33875	0.070585	0.142329	0.256954	0.254828	0.257044	0.13282	0.123478
SynPair5582	0.138459	0.273535	0.792065	0.420084	1.688913	0.268176	0.317147
SynPair16586	0.082716	0.23656	0.372428	0.711394	0.490234	0.345791	0.13588
SynPair50153	0.067542	0.135367	0.268651	0.16965	0.201866	0.100732	0.052632
SynPair546	0.066687	0.058581	0.205776	0.183492	0.216805	0.203535	0.063835
SynPair30766	0.054368	0.109	0.273198	0.300033	0.408344	0.154495	0.244287
SynPair10575	0.045	0.11039	0.233933	0.280325	0.320269	0.118491	0.05644
SynPair10029	0.169195	0.216978	0.5947	0.33331	0.589307	0.336026	0.302052
SynPair51731	0.022626	0.0538	0.281142	0.174791	0.18206	0.073586	0.142164
SynPair33031	0.083923	0.098985	0.276226	0.527749	0.608234	0.314638	0.136196
SynPair12078	0.016802	0.125738	0.735979	0.312859	0.246428	0.123604	0.460932
SynPair56880	0.101227	0.643087	0.506825	0.389467	0.344412	0.195003	0.058207
SynPair50917	0.191709	0.260022	0.567921	0.772066	1.018392	0.479708	0.316005
SynPair51655	0.046638	0.106415	0.308219	0.281475	0.305561	0.187111	0.074559
SynPair4284	0.147721	0.586877	0.587286	0.331139	0.700784	0.237659	0.092436
SynPair48080	0.056586	0.125931	0.214056	0.174803	0.196989	0.135937	0.089045
SynPair6179	0.072921	0.343044	0.563342	0.419643	1.82995	0.163016	0.140514
SynPair5372	0.026765	0.245528	0.22659	0.278384	0.409634	0.039581	0.117352
SynPair4128	0.056414	0.08255	0.31144	0.245513	0.204731	0.166671	0.105897
SynPair29743	0.093653	0.042923	0.245138	0.226439	0.111794	0.108122	0.236638
SynPair17048	0.051571	0.127161	0.304437	0.267029	0.216786	0.121218	0.140266
SynPair5216	0.133	0.237982	0.472453	0.422797	1.262398	0.258304	0.223687
SynPair22861	0.062527	0.452932	0.939576	0.828771	0.822279	0.371339	0.189184
SynPair40279	0.205109	0.360065	0.416221	0.35536	0.442698	0.232481	0.71057
SynPair41023	0.044762	0.101337	0.207533	0.201552	0.18568	0.109856	0.064
SynPair24892	0.114186	0.106525	0.547129	0.805029	0.409988	0.269141	0.039465
SynPair22905	0.202912	0.222968	0.548598	0.313514	0.617846	0.193818	0.221517
SynPair27549	0.045935	0.155816	0.365049	0.365384	0.276078	0.155959	0.119747
SynPair25964	0.056246	0.179696	0.261089	0.258196	0.244941	0.152334	0.096311
SynPair64200	0.104331	0.160693	0.289163	0.273226	0.274382	0.155627	0.097175
SynPair25518	0.270982	0.125553	0.394075	0.261033	0.195162	0.142068	0.153643
SynPair47218	0.024519	0.082731	0.210596	0.142456	0.200479	0.134237	0.209394
SynPair66335	0.515166	0.421516	0.676039	0.713902	1.467029	0.574625	1.831803
SynPair58842	0.063253	0.128461	0.073789	0.34595	0.178852	0.068739	0.21964
SynPair8373	0.066221	0.146851	0.264455	0.198087	0.274696	0.153426	0.147688
SynPair7368	0.050166	0.119584	0.221591	0.268718	0.172433	0.125487	0.036224
SynPair48367	0.082766	0.150261	0.294619	0.29304	0.310532	0.103875	0.220701
SynPair6132	0.056769	0.14731	0.258769	0.223543	0.182162	0.129674	0.097559
SynPair57859	0.066325	0.067047	0.12404	0.257758	0.171261	0.199118	0.074992
SynPair35325	0.158428	0.294842	0.485964	0.710632	0.813168	0.343133	0.115727
SynPair17167	0.060963	0.098094	0.296653	0.210847	0.19072	0.146272	0.094038
SynPair37210	0.104444	0.320985	0.603658	0.444286	0.686111	0.187765	0.097121
SynPair15052	0.07399	0.355284	0.52222	0.39458	0.691179	0.220972	0.267266
SynPair68010	0.035163	0.110149	0.143606	0.182543	0.246516	0.087726	0.046972
SynPair13269	0.118853	0.119577	0.387788	0.448681	0.540626	0.313539	0.161005
SynPair1037	0.369235	0.808788	0.267043	0.544817	1.635737	0.190853	0.227092
SynPair3102	0.033681	0.156854	0.538401	0.445427	0.325329	0.371641	0.288907
SynPair135	0.172829	0.15331	0.42034	0.507023	1.200012	0.198335	0.237539
SynPair12157	0.190853	0.145025	0.869457	0.171281	0.446238	0.081063	0.082949
SynPair1153	0.062467	0.125368	0.274744	0.265547	0.276211	0.164295	0.092178
SynPair30315	0.035328	0.068842	0.17189	0.203028	0.192401	0.074425	0.198566
SynPair27502	0.072809	0.136527	0.420353	0.215613	0.255743	0.0781	0.095654
SynPair18053	0.051127	0.166613	0.543282	0.443001	1.003449	0.139734	0.331439
SynPair44058	0.071443	0.13571	0.199763	0.278201	0.273734	0.164771	0.129012
SynPair9006	0.186697	0.183193	0.82716	0.530594	0.543143	0.652504	1.550662
SynPair8338	0.069053	0.289226	0.555795	0.59686	0.601334	0.370858	0.188959
SynPair9162	0.050496	0.085504	0.194242	0.212551	0.290733	0.138697	0.084831
SynPair58809	0.158118	0.247105	0.660784	0.447894	0.562742	0.20781	0.269192
SynPair8094	0.208111	0.183594	0.422891	0.336741	0.304129	0.21042	0.552526
SynPair60145	0.02697	0.111044	0.261979	0.226959	0.238119	0.121417	0.119572
SynPair42042	0.164803	0.236001	0.240776	0.03948	0.532701	0.150233	0.26785
SynPair22713	0.09861	0.104824	0.265902	0.223975	0.305601	0.138308	0.165532
SynPair40013	0.098482	0.063464	0.37274	0.199994	0.254595	0.14904	0.146383
SynPair62251	0.062537	0.094725	0.203001	0.193253	0.216883	0.114631	0.086551
SynPair23549	0.037364	0.148018	0.356469	0.296676	0.450767	0.280821	0.096387
SynPair21800	0.182547	0.216555	0.648119	0.251953	0.524567	0.302634	1.937593
SynPair41081	0.298829	0.290412	0.477927	0.259288	0.400109	0.303652	0.414312
SynPair23781	0.053614	0.084595	0.174841	0.217497	0.203802	0.118597	0.0556
