	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair22204	0.017915	0.073807	0.119372	0.217943	0.210373	0.091214	0.062889
SynPair45698	0.023171	0.017239	0.059739	0.026009	0.04466	0.023204	0.021452
SynPair27198	0.004601	0.004835	0.014686	0.035728	0.089106	0.037803	0.023173
SynPair63960	0.03645	0.031359	0.075438	0.136163	0.097845	0.058782	0.199667
SynPair8916	0.008237	0.028092	0.027499	0.02921	0.028565	0.013159	0.014205
SynPair45534	0.018945	0.013657	0.049894	0.049648	0.100643	0.020926	0.028257
SynPair62896	0.008489	0.014033	0.020458	0.0103	0.025026	0.017479	0.014188
SynPair66950	0.025829	0.037056	0.079883	0.09253	0.133454	0.049756	0.023343
SynPair64865	0.028634	0.042281	0.08066	0.18375	0.163674	0.045485	0.04459
SynPair18601	0.011344	0.13082	0.081827	0.086877	0.158912	0.052118	0.029715
SynPair25301	0.011646	0.029801	0.075078	0.116055	0.096986	0.054996	0.050817
SynPair66834	0.027961	0.028024	0.100101	0.062241	0.07351	0.027453	0.03054
SynPair9654	0.006444	0.034827	0.041545	0.026403	0.043787	0.012101	0.023115
SynPair38412	0.008778	0.02208	0.029397	0.049233	0.053528	0.019053	0.041222
SynPair35824	0.265088	0.106419	0.160981	0.149897	0.093785	0.062343	0.05195
SynPair14411	0.010259	0.009512	0.038662	0.038163	0.05466	0.034193	0.019999
SynPair12586	0.026044	0.057879	0.087018	0.090791	0.072107	0.083209	0.038913
SynPair998	0.015153	0.016206	0.043568	0.036196	0.04327	0.034017	0.014851
SynPair7869	0.010956	0.036062	0.077173	0.099659	0.096864	0.022985	0.018526
SynPair2789	0.031831	0.049936	0.100865	0.150782	0.147321	0.054523	0.058022
SynPair5444	0.007964	0.003959	0.069708	0.022098	0.056736	0.026315	0.0114
SynPair16440	0.014828	0.003569	0.035716	0.048987	0.040772	0.032586	0.016491
SynPair29111	0.015259	0.01932	0.054226	0.032093	0.041844	0.014508	0.029129
SynPair50095	0.010975	0.370995	0.069658	0.039033	0.089766	0.044775	0.049874
SynPair14575	0.010121	0.008405	0.029633	0.033164	0.046356	0.036739	0.01765
SynPair16958	0.010597	0.019545	0.036336	0.052936	0.052355	0.022341	0.014164
SynPair34766	0.006232	0.024032	0.058531	0.056955	0.061809	0.030994	0.083571
SynPair5520	0.010771	0.017876	0.036388	0.026875	0.070079	0.017389	0.010743
SynPair31886	0.008518	0.013608	0.085397	0.082706	0.093182	0.043846	0.059186
SynPair13968	0.039328	0.028096	0.046331	0.033912	0.026943	0.016271	0.04523
SynPair16688	0.007959	0.013058	0.023639	0.022904	0.025911	0.014519	0.011917
SynPair11545	0.004293	0.008819	0.027196	0.085489	0.040381	0.021493	0.022213
SynPair33707	0.013897	0.003955	6.4e-05	0.021332	0.045601	0.006884	0.016748
SynPair28183	0.002252	0.003011	0.013366	0.016227	0.02677	0.005884	0.005695
SynPair31756	0.006585	0.018972	0.037072	0.037317	0.048964	0.025243	0.012849
SynPair32921	0.008264	0.032132	0.095802	0.073976	0.072586	0.040105	0.044655
SynPair6487	0.001547	0.005577	0.014634	0.019497	0.012663	0.005191	0.035671
SynPair30814	0.01048	0.029789	0.091092	0.059383	0.094269	0.032491	0.027108
SynPair11421	0.004762	0.015572	0.022963	0.031417	0.035472	0.004139	0.007805
SynPair52368	2e-06	0.002927	0.020731	0.025922	0.02144	1.9e-05	0.121467
SynPair13470	0.006304	0.004532	0.065003	0.010911	0.032655	0.04349	0.018359
SynPair66567	0.084254	0.056993	0.105941	0.092384	0.08229	0.058087	0.172016
SynPair64536	0.022031	0.044651	0.10673	0.084976	0.14158	0.042145	0.08075
SynPair44641	0.002384	0.010323	0.032075	0.015316	0.043686	0.012946	0.016212
SynPair26141	0.021006	0.024869	0.0754	0.072511	0.065118	0.030822	0.032662
SynPair8445	0.022418	0.044681	0.067498	0.084718	0.055893	0.024621	0.03058
SynPair22087	0.022174	0.030988	0.044459	0.040477	0.057109	0.029868	0.05807
SynPair41671	0.008736	0.006093	0.021458	0.027404	0.026193	0.013116	0.01228
SynPair23171	0.010488	0.015843	0.068044	0.077158	0.088639	0.009423	0.018834
SynPair43620	0.010238	0.01388	0.034997	0.030785	0.053006	0.012458	0.020436
SynPair27591	0.010308	0.015273	0.041255	0.035932	0.036202	0.016874	0.022758
SynPair61144	0.008325	0.014911	0.063238	0.038069	0.032297	0.030617	0.067418
SynPair23457	0.002003	1.4e-05	0.014249	0.008394	0.014015	0.006028	0.006037
SynPair63115	0.006064	0.01937	0.015524	0.042022	0.029736	0.030965	0.009099
SynPair22769	0.010171	0.034613	0.107619	0.066267	0.044407	0.026832	0.015064
SynPair27889	0.035192	0.044753	0.102904	0.10026	0.184693	0.089024	0.019946
SynPair23533	0.006821	0.02367	0.027102	0.026716	0.049173	0.047724	0.012952
SynPair25708	0.006892	0.020064	0.041641	0.041322	0.05287	0.03315	0.029269
SynPair44203	0.011021	0.104848	0.070733	0.064716	0.061776	0.057043	0.031133
SynPair18208	0.022369	0.05941	0.113839	0.138313	0.221385	0.04536	0.047268
SynPair9339	0.012527	0.031453	0.044088	0.024303	0.03117	0.024237	0.019498
SynPair24436	0.006688	0.012829	0.024026	0.032681	0.041092	0.013142	0.016562
SynPair12268	0.008318	0.013935	0.036354	0.018675	0.033804	0.017969	0.359454
SynPair13032	0.024075	0.037461	0.059838	0.036985	0.056849	0.038475	0.019635
SynPair11063	0.023582	0.035354	0.074148	0.063307	0.19257	0.044277	0.093076
SynPair2067	0.012606	0.016557	0.037011	0.047653	0.055493	0.013316	0.021056
SynPair13156	0.006237	0.015139	0.034625	0.036059	0.056834	0.01311	0.013926
SynPair48290	0.010939	0.021696	0.055533	0.092024	0.051791	0.011709	0.149078
SynPair17090	0.003408	4e-06	0.028851	0.009606	0.035093	0.003357	0.006821
SynPair56788	0.017158	0.015391	0.029182	0.024348	0.03709	0.019234	0.021726
SynPair3359	0.082537	0.031758	0.150896	0.094652	0.076866	0.066183	0.036554
SynPair56424	0.015894	0.037343	0.065626	0.070249	0.068112	0.028932	0.016845
SynPair34324	0.019772	0.035822	0.071409	0.064953	0.071666	0.031686	0.034565
SynPair4338	0.023025	0.017226	0.019977	0.032522	0.032856	0.106188	0.008734
SynPair14137	0.008455	0.017442	0.027121	0.042041	0.050041	0.027793	0.007397
SynPair49366	0.004107	0.01139	0.042522	0.013975	0.026292	0.009254	0.001588
SynPair36375	0.011687	0.011509	0.023343	0.011668	0.027046	0.008697	0.011568
SynPair29553	0.008925	0.010464	0.031832	0.025937	0.027685	0.011737	0.007363
SynPair15209	0.020792	0.055695	0.109737	0.119022	0.086427	0.046474	0.086153
SynPair48058	0.044084	0.017653	0.121692	0.09896	0.136414	0.022353	0.073305
SynPair36211	0.011722	0.020326	0.172249	0.073169	0.118332	0.045177	0.025452
SynPair7057	0.011748	0.019471	0.029807	0.042207	0.039988	0.014359	0.015175
SynPair14053	0.026351	0.044513	0.092937	0.087535	0.070023	0.069825	0.039798
SynPair49202	0.00644	0.007587	0.015888	0.012475	0.012535	0.004583	0.016638
SynPair30386	0.028179	0.020342	0.045513	0.04108	0.067748	0.038456	0.042965
SynPair38050	0.03424	0.037267	0.085998	0.104576	0.090917	0.046634	0.026569
SynPair9216	0.002703	0.010164	0.023944	0.024635	0.026836	0.010636	0.01141
SynPair24519	0.009193	0.020559	0.059478	0.074369	0.0591	0.029041	0.022156
SynPair46219	0.032596	0.030946	0.066763	0.064116	0.071219	0.256666	0.005157
SynPair59927	0.004486	0.015501	0.03825	0.036043	0.074454	0.023273	0.070932
SynPair25743	0.0159	0.010748	0.0569	0.039998	0.03967	0.014286	0.015608
SynPair47043	0.151013	0.150845	0.225057	0.15989	0.20141	0.185264	0.18942
SynPair18243	0.003322	0.005433	0.016893	0.033534	0.023037	0.010914	0.00852
SynPair25627	0.069746	0.053859	0.099716	0.056059	0.077612	0.079802	0.030698
SynPair26850	0.008825	0.013704	0.039614	0.03084	0.043903	0.023575	0.022394
SynPair65365	0.012004	0.039877	0.116271	0.145519	0.130458	0.047975	0.046629
SynPair18327	0.026914	0.022063	0.052367	0.044005	0.091588	0.059518	0.026217
SynPair8284	0.112462	0.028636	0.050963	0.11536	0.034888	0.137306	0.030169
SynPair22722	0.019079	0.013177	0.056761	0.111647	0.121849	0.032951	0.018753
SynPair17377	0.014423	0.029108	0.098117	0.072165	0.136886	0.038723	0.029343
SynPair56813	0.004396	0.003753	0.0229	0.029982	0.033622	0.020014	0.010492
SynPair29800	0.011774	0.021137	0.042725	0.033722	0.040676	0.026131	0.013356
SynPair6246	0.116572	0.088645	0.136834	0.104186	0.121452	0.154962	0.141241
SynPair30061	0.007501	7e-06	0.030086	0.006103	0.142423	0.00287	0.005124
SynPair1227	0.00426	0.019263	0.013417	0.030986	0.046301	0.012252	0.01611
SynPair241	0.019008	0.018511	0.057459	0.089734	0.092279	0.054913	0.041387
SynPair10272	0.004595	0.018939	0.041911	0.023902	0.038398	0.018155	0.013935
SynPair11028	0.016082	0.006748	0.029179	0.035389	0.095458	0.019113	0.018791
SynPair50730	0.029365	0.037968	0.053348	0.084625	0.093168	0.078125	0.037394
SynPair52605	0.016244	0.014787	0.032386	0.050511	0.113179	0.01222	0.009875
SynPair57599	0.013286	0.044993	0.095643	0.085402	0.06016	0.037449	0.026773
SynPair5285	0.035525	0.078214	0.494454	0.197953	0.529325	0.641652	0.047079
SynPair10316	0.021011	0.034694	0.141607	0.137885	0.143067	0.03984	0.026356
SynPair11410	0.019134	0.023905	0.081766	0.026761	0.021817	0.028038	0.031039
SynPair33652	0.020116	0.081196	0.117217	0.077849	0.099858	0.070944	0.050421
SynPair51152	0.010607	0.030274	0.101266	0.089505	0.134052	0.046896	0.027212
SynPair679	0.005081	0.064503	0.120867	0.078693	0.06261	0.021604	0.190061
SynPair7788	0.004613	0.009506	0.017285	0.025452	0.027633	0.005824	0.016995
SynPair37794	0.035241	0.027985	0.064894	0.081962	0.053391	0.041985	0.019286
SynPair33736	0.020523	0.021847	0.04344	0.054045	0.070521	0.028578	0.039226
SynPair13959	0.014352	0.014304	0.033529	0.038684	0.044693	0.027908	0.033724
SynPair32910	0.028633	0.042986	0.058142	0.087991	0.212642	0.057602	0.027805
SynPair31767	0.007219	0.023191	0.040464	0.066871	0.036199	0.024935	0.091006
SynPair5511	0.010891	0.019475	0.051535	0.040381	0.055239	0.017982	0.019057
SynPair34757	0.015432	0.027516	0.041615	0.054303	0.074532	0.028475	0.029713
SynPair48933	0.008755	0.012138	0.009644	0.017136	0.032577	0.018916	0.006225
SynPair16515	0.013283	0.024435	0.032843	0.048585	0.023633	0.015083	0.014617
SynPair7424	0.01948	0.016075	0.060617	0.058518	0.042275	0.034191	0.019273
SynPair33982	0.033706	0.050145	0.073569	0.098446	0.109984	0.049851	0.042417
SynPair16471	0.002795	0.003966	0.021974	0.070521	0.17154	0.024097	0.027013
SynPair5475	0.0069	0.003908	0.036312	0.032402	0.063165	0.009526	0.016573
SynPair46895	0.005909	0.011647	0.017991	0.020804	0.027072	0.006577	0.010798
SynPair62658	0.008427	0.011788	0.028729	0.019052	0.035468	0.017104	0.064907
SynPair9582	0.024073	0.031721	0.086441	0.09721	0.082645	0.043341	0.034845
SynPair45786	0.007036	0.026767	0.039179	0.042096	0.063876	0.025518	0.007123
SynPair62988	0.010623	0.011168	0.053934	0.04046	0.049598	0.011853	0.013676
SynPair8808	0.011444	0.149058	0.072478	0.01895	0.027525	0.043805	0.01559
SynPair47807	0.012339	0.006876	0.019432	0.015187	0.025702	0.007127	0.009684
SynPair66432	0.010348	0.022295	0.041922	0.033255	0.05404	0.039756	0.031636
SynPair8474	0.121313	0.131697	0.065578	0.049004	0.049867	0.047038	0.034956
SynPair64463	0.009294	0.025799	0.033179	0.033576	0.076522	0.022374	0.019711
SynPair39632	0.008705	0.011921	0.028111	0.023058	0.037326	0.008879	0.010762
SynPair16922	0.023536	0.029774	0.206701	0.087235	0.125192	0.05949	0.037887
SynPair17704	0.009678	0.005648	0.031304	0.034189	0.023505	0.014693	0.004049
SynPair48978	0.019762	0.046546	0.077537	0.089815	0.094306	0.036562	0.023703
SynPair6635	0.031457	0.045195	0.083955	0.084432	0.119825	0.05506	0.027091
SynPair16846	0.022039	0.039234	0.065644	0.090183	0.077079	0.0534	0.025406
SynPair37473	0.016795	0.103454	0.130037	0.123951	0.113033	0.014857	0.256053
SynPair56178	0.025759	0.012057	0.054808	0.041956	0.043587	0.042462	0.01624
SynPair17660	0.022748	0.039392	0.073943	0.067467	0.086775	0.044138	0.023639
SynPair5792	0.034376	0.071675	0.124086	0.148384	0.129449	0.073852	0.046304
SynPair33619	0.032185	0.009578	0.043578	0.046138	0.064824	0.026445	0.018707
SynPair13876	0.00343	0.017872	0.057261	0.061013	0.061436	0.04273	0.01591
SynPair32443	0.003094	0.005466	0.020661	0.011801	0.029757	0.008774	0.021678
SynPair30412	1e-05	0.002255	0.009868	0.028283	0.00596	0.006462	0.012062
SynPair6599	0.03318	0.048573	0.116874	0.075065	0.108114	0.059841	0.019525
SynPair12650	0.030633	0.038335	0.059512	0.067614	0.063096	0.054911	0.021264
SynPair31648	0.019107	0.027179	0.09361	0.117247	0.125441	0.043633	0.027045
SynPair6881	0.009254	0.021802	0.078224	0.089937	0.077488	0.024948	0.019127
SynPair13912	0.015543	0.022247	0.043375	0.042741	0.068724	0.026901	0.019126
SynPair15885	0.079311	0.176976	0.1932	0.063886	0.067792	0.154573	0.072272
SynPair45461	0.013561	0.029285	0.060099	0.084376	0.063153	0.026155	0.027984
SynPair8843	0.032283	0.036652	0.100361	0.064266	0.047704	0.060635	0.026035
SynPair58372	0.029443	0.029166	0.104904	0.078041	0.159315	0.08413	0.074496
SynPair38423	0.00407	0.003895	0.030471	0.015005	0.022844	0.025503	0.012994
SynPair9665	0.011165	0.046526	0.171	0.113243	0.15111	0.028995	0.086179
SynPair64428	0.040822	0.071965	0.118254	0.046494	0.101291	0.040169	0.016424
SynPair58216	0.005904	0.01775	0.04756	0.025136	0.040848	0.026305	0.06739
SynPair8927	0.186037	0.242554	0.083367	0.15794	0.075806	0.038191	0.035373
SynPair64930	3e-05	0.002089	0.006739	0.006654	0.015298	0.006361	0.004234
SynPair63681	0.009045	0.011232	0.020013	0.047173	0.032963	0.021677	0.023932
SynPair9701	0.009386	0.011744	0.040233	0.029262	0.037425	0.018245	0.00578
SynPair65716	0.069372	0.049617	0.180929	0.258959	0.21795	0.080462	0.376715
SynPair61900	0.121696	0.01716	0.032765	0.037639	0.032416	0.015008	0.014679
SynPair62613	0.031821	0.030292	0.074588	0.083351	0.096501	0.062086	0.036808
SynPair8793	0.020736	0.01023	0.062191	0.042704	0.07188	0.036683	0.028308
SynPair42400	0.016277	0.0179	0.122174	0.042041	0.255935	0.035398	0.030614
SynPair44597	0.014492	0.047379	0.089729	0.110552	0.164649	0.09427	0.03652
SynPair60463	0.011981	0.024199	0.055984	0.090982	0.040727	0.025443	0.056916
SynPair42621	0.004918	0.020654	0.036709	0.026591	0.042927	0.016891	0.011647
SynPair61639	0.011263	0.011411	0.095491	0.0263	0.100645	0.011321	0.072459
SynPair40670	0.011763	0.011143	0.020089	0.043727	0.019031	0.006202	0.027233
SynPair22170	0.016515	0.021443	0.033261	0.046295	0.056403	0.028012	0.017967
SynPair46683	0.018465	0.03658	0.060804	0.049929	0.067485	0.053033	0.022998
SynPair24183	0.014239	0.011267	0.048727	0.044147	0.057962	0.029869	0.074736
SynPair65537	0.005353	0.010614	0.022469	0.033152	0.022775	0.012118	0.006794
SynPair67566	0.004153	0.029757	0.06937	0.068823	0.208818	0.042227	0.117771
SynPair64609	0.009978	0.017856	0.054881	0.051555	0.081189	0.02316	0.004957
SynPair47611	0.004737	0.00754	0.030774	0.01064	0.013483	0.005728	0.008199
SynPair9444	0.005474	1e-05	0.014771	0.015779	0.044965	0.005457	0.005497
SynPair23086	0.013347	0.030739	0.175476	0.124346	0.190496	0.037609	0.042164
SynPair9838	0.004622	0.021069	0.02823	0.028421	0.054603	0.021855	0.014544
SynPair58153	8e-06	0.005634	0.020638	0.043417	0.039861	0.013003	0.023057
SynPair46837	0.006586	0.012508	0.01454	0.027669	0.044214	0.014505	0.007792
SynPair45640	0.066708	0.021853	0.187161	0.071956	0.161742	0.011029	0.355921
SynPair18411	0.022738	0.020588	0.116338	0.128114	0.234165	0.123203	0.041445
SynPair14482	0.011694	0.016154	0.047635	0.034701	0.046672	0.022785	0.014272
SynPair48489	0.006443	0.017729	0.021143	0.035505	0.027392	0.011924	0.033312
SynPair577	0.027522	0.014351	0.056569	0.052429	0.079987	0.031203	0.022023
SynPair7486	0.031216	0.050819	0.110983	0.111201	0.114737	0.054434	0.047303
SynPair12471	0.021065	0.032407	0.07967	0.050472	0.064328	0.058512	0.033582
SynPair3858	0.00197	0.010336	0.018928	0.009129	0.022846	0.014632	0.016837
SynPair50162	0.002416	0.021628	0.182085	0.032111	0.033992	0.038498	0.069026
SynPair49867	0.018114	0.03013	0.073837	0.070229	0.08439	0.034511	0.028908
SynPair57103	0.008619	0.01036	0.030387	0.020155	0.045351	0.024102	0.053887
SynPair3788	0.015947	0.021449	0.04299	0.035973	0.038139	0.03005	0.018546
SynPair33794	0.054342	0.074026	0.038631	0.136321	0.037259	0.077764	0.241554
SynPair51094	0.006651	0.003591	0.068917	0.075396	0.08815	0.020989	0.044703
SynPair13587	0.032403	0.044458	0.09586	0.100633	0.071904	0.056728	0.022692
SynPair4839	0.009399	0.033481	0.066246	0.071306	0.077978	0.036019	0.018265
SynPair17525	0.005362	0.016467	0.223381	0.065665	0.315026	0.072669	0.006717
SynPair57067	0.006131	0.017074	0.044349	0.038821	0.055184	0.034828	0.024691
SynPair30887	0.046207	0.012679	0.136368	0.075993	0.127823	0.058757	0.031563
SynPair6570	0.032752	0.072784	0.16487	0.131564	0.134727	0.058839	0.071466
SynPair37736	0.217126	0.065966	0.101359	0.108607	0.168578	0.248129	0.079745
SynPair46564	0.002424	0.028574	0.068726	0.088584	0.032547	0.03262	0.014288
SynPair24264	0.004305	0.023897	0.035163	0.029455	0.050915	0.026981	0.025066
SynPair65900	0.012979	0.013729	0.038038	0.036421	0.048201	0.02074	0.016552
SynPair46918	0.002882	0.005461	0.023538	0.016469	0.046194	0.015222	0.048906
SynPair63897	0.023539	0.03269	0.067271	0.062178	0.077618	0.029828	0.017732
SynPair24300	0.008201	0.019419	0.02871	0.027434	0.049336	0.01983	0.019788
SynPair65418	0.002237	0.006668	8.6e-05	0.016287	0.018619	2.1e-05	0.011309
SynPair8655	0.070597	0.048557	0.12135	0.121069	0.111492	0.034323	0.124404
SynPair39413	0.000374	0.010499	0.019601	0.024793	0.07107	0.290528	0.308434
SynPair9873	0.002159	0.007935	0.035968	0.020038	0.052619	0.010138	0.021784
SynPair38999	0.005514	0.006775	0.021687	0.023418	0.021421	0.012083	0.082061
SynPair62479	0.050331	0.037511	0.052775	0.067663	0.085879	0.047401	0.088106
SynPair23205	0.00738	0.011362	0.0676	0.047442	0.048372	0.013522	0.018616
SynPair41505	0.00828	0.006652	0.019192	0.030712	0.081402	0.008389	0.011787
SynPair35648	0.016518	0.0	0.136135	0.030113	0.064283	0.008396	0.008379
SynPair16650	0.013111	0.020642	0.031116	0.052861	0.230593	0.024941	0.030756
SynPair14601	0.03605	0.067144	0.116056	0.075736	0.142119	0.079416	0.029671
SynPair12796	0.005006	0.004524	0.013422	0.019064	0.020522	0.008153	0.006839
SynPair7605	0.01398	0.01343	0.035578	0.044246	0.06079	0.031539	0.024182
SynPair17876	0.006261	0.034556	0.022211	0.048495	0.040183	0.010466	0.009306
SynPair15943	0.009386	0.011671	0.029287	0.015695	0.043549	0.01054	0.042603
SynPair7761	0.022507	0.029352	0.08297	0.070217	0.071608	0.041514	0.030668
SynPair690	0.351285	0.027032	0.105484	0.052351	0.060586	0.060659	0.045963
SynPair14765	0.014628	0.029474	0.073276	0.05446	0.047769	0.042285	0.021023
SynPair4916	0.023205	0.031946	0.086376	0.076028	0.047547	0.056473	0.033372
SynPair15693	0.029362	0.022271	0.042053	0.083244	0.127998	0.050485	0.015971
SynPair13704	0.007494	0.016537	0.034759	0.029475	0.047346	0.016137	0.016494
SynPair1926	0.026122	0.02652	0.035704	0.02914	0.030343	0.031441	0.022989
SynPair940	0.018009	0.022875	0.079106	0.084766	0.111415	0.052309	0.021584
SynPair33517	0.024346	0.047348	0.035867	0.054986	0.039889	0.056017	0.026898
SynPair35998	0.02444	0.050532	0.106456	0.119323	0.146298	0.070673	0.04457
SynPair13660	0.0183	0.041758	0.086402	0.083507	0.095177	0.047521	0.037839
SynPair16980	0.034332	0.033195	0.165999	0.180091	0.101332	0.025688	0.046239
SynPair824	0.009774	0.017296	0.023271	0.023256	0.032537	0.01539	0.01493
SynPair30324	0.042685	0.055421	0.13907	0.128203	0.144005	0.052869	0.029498
SynPair56486	0.003674	0.005404	0.005026	0.016777	0.035734	2.4e-05	0.032687
SynPair13258	0.0051	0.017931	0.036932	0.038036	0.025634	0.02295	0.008581
SynPair14195	0.024009	0.027696	0.098615	0.079296	0.087579	0.043856	0.060668
SynPair35270	0.013852	0.021352	0.063665	0.078051	0.059144	0.02449	0.017476
SynPair57570	0.145884	0.151377	0.100886	0.162271	0.127274	0.085575	0.166731
SynPair28563	0.003662	0.012747	0.079617	0.049504	0.111343	0.024387	0.051566
SynPair6103	0.004733	0.02202	0.022727	0.006541	0.023098	0.008719	0.008726
SynPair13090	0.031033	0.039775	0.050096	0.069377	0.221694	0.043013	0.055985
SynPair28407	9e-06	0.002099	0.011437	0.0153	0.021167	0.00565	0.005631
SynPair33283	0.046292	0.025062	0.066415	0.062348	0.118841	0.025062	0.045065
SynPair5308	0.010421	0.025751	0.042727	0.128885	0.067952	0.03594	0.177931
SynPair51583	0.006249	0.007062	0.013106	0.028401	0.024294	0.008048	0.111133
SynPair35314	0.005467	0.00976	0.024159	0.010396	0.017331	0.012078	0.007679
SynPair57414	0.025763	0.033347	0.110214	0.059075	0.105886	0.028918	0.144891
SynPair22503	0.019553	0.033852	0.067066	0.051689	0.0454	0.039616	0.023799
SynPair42252	0.009766	0.014361	0.023718	0.025627	0.028876	0.009675	0.088129
SynPair25406	0.015782	0.028981	0.065041	0.066417	0.061812	0.031387	0.028049
SynPair47306	0.004277	0.01427	0.047244	0.049723	0.046853	0.024905	0.023884
SynPair18062	0.010662	0.02049	0.046131	0.018797	0.058706	0.036476	0.021027
SynPair38271	0.015736	0.030628	0.044967	0.047467	0.078155	0.027466	0.030105
