CommonID,Sorghum,Setaria,Oropetium,Rice,Brachy,Paspalum,Maize
SynPair21558,Sobic.006G049100,Seita.7G067300,Ot_Chr6_08831,LOC_Os04g31050,Bradi5g07397,Pavagv31031652m,Zm00001d004020
SynPair21559,Sobic.006G049200,Seita.7G067200,Ot_Chr6_08832,LOC_Os04g31040,Bradi5g07390,Pavagv31031651m,Zm00001d004021
SynPair21560,Sobic.006G049300,Seita.7G067100,Ot_Chr6_08833,LOC_Os04g31030,Bradi5g07380,Pavagv31031650m,Zm00001d004022
SynPair21565,Sobic.006G049700,Seita.7G066000,Ot_Chr6_08836,LOC_Os04g30910,Bradi5g07350,Pavagv31031635m,Zm00001d004023
SynPair21573,Sobic.006G050400,Seita.7G072600,Ot_Chr6_08807,LOC_Os04g31690,Bradi5g07870,Pavagv31031725m,Zm00001d003975
SynPair21574,Sobic.006G050500,Seita.7G073000,Ot_Chr6_08806,LOC_Os04g31700,Bradi5g07880,Pavagv31031728m,Zm00001d003974
SynPair21581,Sobic.006G051100,Seita.7G073800,Ot_Chr6_08800,LOC_Os04g31760,Bradi5g07996,Pavagv31031747m,Zm00001d003966
SynPair21583,Sobic.006G051300,Seita.7G074300,Ot_Chr6_08797,LOC_Os04g31870,Bradi5g08150,Pavagv31031749m,Zm00001d003961
SynPair21587,Sobic.006G051800,Seita.7G074500,Ot_Chr6_08796,LOC_Os04g31900,Bradi5g08167,Pavagv31031765m,Zm00001d003958
SynPair21589,Sobic.006G051900,Seita.7G074600,Ot_Chr6_08795,LOC_Os04g31910,Bradi5g08180,Pavagv31031769m,Zm00001d003957
SynPair21590,Sobic.006G052100,Seita.7G075000,Ot_Chr6_08794,LOC_Os04g31924,Bradi5g08190,Pavagv31031774m,Zm00001d003950
SynPair21592,Sobic.006G052200,Seita.7G075000,Ot_Chr6_08794,LOC_Os04g31924,Bradi5g08190,Pavagv31031776m,Zm00001d003949
SynPair21596,Sobic.006G052500,Seita.7G075300,Ot_Chr6_08792,LOC_Os04g32020,Bradi5g08235,Pavagv31031781m,Zm00001d003947
SynPair21598,Sobic.006G052800,Seita.7G075300,Ot_Chr6_08792,LOC_Os04g32020,Bradi5g08235,Pavagv31031781m,Zm00001d003947
SynPair21600,Sobic.006G053000,Seita.7G075500,Ot_Chr6_08791,LOC_Os04g32030,Bradi5g08240,Pavagv31031782m,Zm00001d003945
SynPair21604,Sobic.006G053400,Seita.7G076100,Ot_Chr6_08783,LOC_Os04g32080,Bradi5g08297,Pavagv31031796m,Zm00001d003938
SynPair21605,Sobic.006G053500,Seita.7G076200,Ot_Chr6_08782,LOC_Os04g32090,Bradi5g08320,Pavagv31031804m,Zm00001d003937
SynPair21609,Sobic.006G053700,Seita.7G076400,Ot_Chr6_08781,LOC_Os04g32110,Bradi5g08340,Pavagv31031820m,Zm00001d003931
SynPair21619,Sobic.006G054500,Seita.7G077100,Ot_Chr6_08776,LOC_Os04g32270,Bradi5g08370,Pavagv31031826m,Zm00001d003928
SynPair21620,Sobic.006G054600,Seita.7G077200,Ot_Chr6_08775,LOC_Os04g32300,Bradi5g08740,Pavagv31031829m,Zm00001d003927
SynPair21621,Sobic.006G054700,Seita.7G077300,Ot_Chr6_n36713,LOC_Os04g32310,Bradi5g08730,Pavagv31031832m,Zm00001d003925
SynPair21622,Sobic.006G054800,Seita.7G077400,Ot_Chr6_08773,LOC_Os04g32320,Bradi5g08707,Pavagv31031834m,Zm00001d003924
SynPair21627,Sobic.006G055300,Seita.7G078000,Ot_Chr6_n36717,LOC_Os04g32350,Bradi5g08700,Pavagv31031844m,Zm00001d003917
SynPair21634,Sobic.006G056000,Seita.7G078300,Ot_Chr6_08766,LOC_Os04g32460,Bradi5g08680,Pavagv31031858m,Zm00001d003911
SynPair21635,Sobic.006G056100,Seita.7G078400,Ot_Chr6_08765,LOC_Os04g32470,Bradi5g08670,Pavagv31031860m,Zm00001d003905
SynPair21640,Sobic.006G056700,Seita.7G078500,Ot_Chr6_08763,LOC_Os04g32490,Bradi5g08637,Pavagv31031863m,Zm00001d003902
SynPair21643,Sobic.006G057000,Seita.7G078600,Ot_Chr6_08761,LOC_Os04g32510,Bradi5g08630,Pavagv31031869m,Zm00001d003897
SynPair21652,Sobic.006G058000,Seita.7G079300,Ot_Chr6_08759,LOC_Os04g32540,Bradi5g08620,Pavagv31031873m,Zm00001d003895
SynPair21654,Sobic.006G058300,Seita.7G079800,Ot_Chr6_08757,LOC_Os04g32580,Bradi5g08610,Pavagv31031877m,Zm00001d003890
SynPair21655,Sobic.006G058400,Seita.7G079900,Ot_Chr6_08756,LOC_Os04g32590,Bradi5g08600,Pavagv31031878m,Zm00001d003889
SynPair21656,Sobic.006G058500,Seita.7G080000,Ot_Chr6_08754,LOC_Os04g32600,Bradi5g08586,Pavagv31031881m,Zm00001d003888
SynPair21659,Sobic.006G058732,Seita.7G080300,Ot_Chr6_08736,LOC_Os04g32620,Bradi5g08380,Pavagv31031885m,Zm00001d003884
SynPair21662,Sobic.006G059000,Seita.7G080600,Ot_Chr6_08745,LOC_Os04g32670,Bradi5g08400,Pavagv31031890m,Zm00001d003878
SynPair21663,Sobic.006G059100,Seita.7G080700,Ot_Chr6_08744,LOC_Os04g32680,Bradi5g08410,Pavagv31031891m,Zm00001d003877
SynPair21670,Sobic.006G059800,Seita.7G081300,Ot_Chr6_08736,LOC_Os04g32790,Bradi5g08380,Pavagv31031899m,Zm00001d003871
SynPair21674,Sobic.006G060200,Seita.7G081900,Ot_Chr6_08731,LOC_Os04g32850,Bradi5g08480,Pavagv31031906m,Zm00001d003867
SynPair21676,Sobic.006G060500,Seita.7G081800,Ot_Chr6_08730,LOC_Os04g32860,Bradi5g08490,Pavagv31031916m,Zm00001d003865
SynPair21678,Sobic.006G060700,Seita.7G081900,Ot_Chr6_08730,LOC_Os04g32850,Bradi5g08480,Pavagv31031906m,Zm00001d003866
SynPair21679,Sobic.006G060800,Seita.7G081900,Ot_Chr6_08731,LOC_Os04g32850,Bradi5g08480,Pavagv31031906m,Zm00001d003866
SynPair21682,Sobic.006G061100,Seita.7G082200,Ot_Chr6_08729,LOC_Os04g32880,Bradi5g08510,Pavagv31031928m,Zm00001d003864
SynPair21684,Sobic.006G061300,Seita.7G082300,Ot_Chr6_n36732,LOC_Os04g32920,Bradi5g08520,Pavagv31031932m,Zm00001d003861
SynPair21692,Sobic.006G062100,Seita.7G082800,Ot_Chr6_n36732,LOC_Os04g32920,Bradi5g08527,Pavagv31031932m,Zm00001d003861
SynPair21703,Sobic.006G062900,Seita.7G083900,Ot_Chr6_08719,LOC_Os04g32980,Bradi5g08790,Pavagv31031954m,Zm00001d003852
SynPair21705,Sobic.006G063100,Seita.7G084100,Ot_Chr6_08721,LOC_Os04g32980,Bradi5g08760,Pavagv31031949m,Zm00001d003852
SynPair21706,Sobic.006G063200,Seita.7G084300,Ot_Chr6_08721,LOC_Os04g32980,Bradi5g08760,Pavagv31031949m,Zm00001d003852
SynPair21709,Sobic.006G063500,Seita.7G084400,Ot_Chr6_08721,LOC_Os04g33030,Bradi5g08790,Pavagv31031954m,Zm00001d003850
SynPair21710,Sobic.006G063600,Seita.7G084600,Ot_Chr6_08718,LOC_Os04g33040,Bradi5g08800,Pavagv31031965m,Zm00001d003851
SynPair21723,Sobic.006G064800,Seita.7G085600,Ot_Chr6_n36738,LOC_Os04g33200,Bradi5g08907,Pavagv31031981m,Zm00001d003848
SynPair21726,Sobic.006G065100,Seita.7G086400,Ot_Chr6_n36735,LOC_Os04g33210,Bradi5g08920,Pavagv31031982m,Zm00001d003847
SynPair21727,Sobic.006G065200,Seita.7G086500,Ot_Chr6_n36739,LOC_Os04g33220,Bradi5g08930,Pavagv31031983m,Zm00001d003846
SynPair21728,Sobic.006G065300,Seita.7G086700,Ot_Chr6_08703,LOC_Os04g33240,Bradi5g08940,Pavagv31031984m,Zm00001d003841
SynPair21729,Sobic.006G065400,Seita.7G086800,Ot_Chr6_08702,LOC_Os04g33260,Bradi5g08950,Pavagv31031985m,Zm00001d003840
SynPair21731,Sobic.006G065600,Seita.7G087000,Ot_Chr6_08701,LOC_Os04g33280,Bradi5g08960,Pavagv31031987m,Zm00001d003839
SynPair21733,Sobic.006G065800,Seita.7G087200,Ot_Chr6_08699,LOC_Os04g33300,Bradi5g08980,Pavagv31031994m,Zm00001d003836
SynPair21740,Sobic.006G066200,Seita.7G087700,Ot_Chr6_08696,LOC_Os04g33390,Bradi5g09030,Pavagv31032000m,Zm00001d003830
SynPair21741,Sobic.006G066300,Seita.7G087800,Ot_Chr6_08695,LOC_Os04g33350,Bradi5g09090,Pavagv31032002m,Zm00001d003829
SynPair21742,Sobic.006G066400,Seita.7G088100,Ot_Chr6_08694,LOC_Os04g33370,Bradi5g09120,Pavagv31032003m,Zm00001d003823
SynPair21744,Sobic.006G066600,Seita.7G088400,Ot_Chr6_08691,LOC_Os04g33420,Bradi5g09140,Pavagv31032005m,Zm00001d003822
SynPair21747,Sobic.006G066800,Seita.7G088700,Ot_Chr6_n36742,LOC_Os04g33460,Bradi5g09170,Pavagv31032008m,Zm00001d003817
SynPair21757,Sobic.006G067600,Seita.7G088900,Ot_Chr6_n36745,LOC_Os04g33480,Bradi5g09190,Pavagv31032010m,Zm00001d003813
SynPair21758,Sobic.006G067700,Seita.7G089100,Ot_Chr6_n36743,LOC_Os04g33500,Bradi5g09210,Pavagv31032013m,Zm00001d003812
SynPair21763,Sobic.006G068200,Seita.7G089700,Ot_Chr6_08677,LOC_Os04g33560,Bradi5g09260,Pavagv31032022m,Zm00001d003806
SynPair21764,Sobic.006G068300,Seita.7G089900,Ot_Chr6_08675,LOC_Os04g33570,Bradi5g09270,Pavagv31032024m,Zm00001d003804
SynPair21768,Sobic.006G068700,Seita.7G090000,Ot_Chr6_n36749,LOC_Os04g33590,Bradi5g09290,Pavagv31032026m,Zm00001d003800
SynPair21769,Sobic.006G068800,Seita.7G090100,Ot_Chr6_n36750,LOC_Os04g33590,Bradi5g09290,Pavagv31032026m,Zm00001d003800
SynPair21770,Sobic.006G068900,Seita.7G090200,Ot_Chr6_08674,LOC_Os04g33610,Bradi5g09310,Pavagv31032028m,Zm00001d003799
SynPair21771,Sobic.006G069000,Seita.7G090300,Ot_Chr6_08673,LOC_Os04g33630,Bradi5g09320,Pavagv31032030m,Zm00001d003797
SynPair21774,Sobic.006G069200,Seita.7G090400,Ot_Chr6_n36751,LOC_Os04g33640,Bradi5g09327,Pavagv31032032m,Zm00001d003784
SynPair21775,Sobic.006G069300,Seita.7G090500,Ot_Chr6_08671,LOC_Os04g33660,Bradi5g09340,Pavagv31032038m,Zm00001d003781
SynPair21776,Sobic.006G069400,Seita.7G090600,Ot_Chr6_08669,LOC_Os04g33670,Bradi5g09356,Pavagv31032039m,Zm00001d003780
SynPair21777,Sobic.006G069500,Seita.7G090700,Ot_Chr6_08668,LOC_Os04g33680,Bradi5g09360,Pavagv31032040m,Zm00001d003779
SynPair21779,Sobic.006G070032,Seita.7G091800,Ot_Chr6_n36752,LOC_Os04g33720,Bradi5g09430,Pavagv31032051m,Zm00001d003776
SynPair21780,Sobic.006G070298,Seita.7G091700,Ot_Chr6_n36752,LOC_Os04g33740,Bradi5g09420,Pavagv31032049m,Zm00001d003776
SynPair21781,Sobic.006G070564,Seita.7G091600,Ot_Chr6_n36752,LOC_Os04g33740,Bradi5g09430,Pavagv31032048m,Zm00001d003776
SynPair21782,Sobic.006G070830,Seita.7G091700,Ot_Chr6_n36752,LOC_Os04g33740,Bradi5g09420,Pavagv31032051m,Zm00001d003776
SynPair21783,Sobic.006G071096,Seita.7G091300,Ot_Chr6_n37356,LOC_Os04g33710,Bradi5g09390,Pavagv31032045m,Zm00001d003777
SynPair21784,Sobic.006G071362,Seita.7G090900,Ot_Chr6_08666,LOC_Os04g33700,Bradi5g09380,Pavagv31032044m,Zm00001d003778
SynPair21789,Sobic.006G072400,Seita.7G092200,Ot_Chr6_08661,LOC_Os04g33760,Bradi5g09470,Pavagv31032055m,Zm00001d003775
SynPair21799,Sobic.006G073300,Seita.7G092500,Ot_Chr6_n37358,LOC_Os04g33810,Bradi5g09510,Pavagv31032060m,Zm00001d003770
SynPair21800,Sobic.006G073400,Seita.7G092600,Ot_Chr6_08657,LOC_Os04g33820,Bradi5g09517,Pavagv31032062m,Zm00001d003769
SynPair21801,Sobic.006G073500,Seita.7G092700,Ot_Chr6_08655,LOC_Os04g33830,Bradi5g09530,Pavagv31032064m,Zm00001d003767
SynPair21802,Sobic.006G073600,Seita.7G092800,Ot_Chr6_n36755,LOC_Os04g33840,Bradi5g09540,Pavagv31032065m,Zm00001d003765
SynPair21803,Sobic.006G073700,Seita.7G092900,Ot_Chr6_n36756,LOC_Os04g33860,Bradi5g09550,Pavagv31032066m,Zm00001d003763
SynPair21804,Sobic.006G073800,Seita.7G093000,Ot_Chr6_08654,LOC_Os04g33870,Bradi5g09557,Pavagv31032067m,Zm00001d003762
SynPair21807,Sobic.006G074100,Seita.7G093300,Ot_Chr6_08650,LOC_Os04g33900,Bradi5g09580,Pavagv31032074m,Zm00001d003761
SynPair21809,Sobic.006G074200,Seita.7G093500,Ot_Chr6_08649,LOC_Os04g33920,Bradi5g09610,Pavagv31032075m,Zm00001d003757
SynPair21810,Sobic.006G074300,Seita.7G093500,Ot_Chr6_08649,LOC_Os04g33920,Bradi5g09610,Pavagv31032075m,Zm00001d003757
SynPair21812,Sobic.006G074500,Seita.7G093700,Ot_Chr6_08648,LOC_Os04g33940,Bradi5g09630,Pavagv31032080m,Zm00001d003756
SynPair21813,Sobic.006G074600,Seita.7G093800,Ot_Chr6_08647,LOC_Os04g33950,Bradi5g09640,Pavagv31032082m,Zm00001d003755
SynPair21816,Sobic.006G075000,Seita.7G094000,Ot_Chr6_08643,LOC_Os04g33990,Bradi5g09670,Pavagv31032089m,Zm00001d003751
SynPair21817,Sobic.006G075100,Seita.7G094100,Ot_Chr6_08642,LOC_Os04g34000,Bradi5g09680,Pavagv31032094m,Zm00001d003750
SynPair21818,Sobic.006G075200,Seita.7G094200,Ot_Chr6_n36761,LOC_Os04g34010,Bradi5g09690,Pavagv31032095m,Zm00001d003749
SynPair21819,Sobic.006G075300,Seita.7G094200,Ot_Chr6_08641,LOC_Os04g34010,Bradi5g09690,Pavagv31032102m,Zm00001d003749
SynPair21820,Sobic.006G075350,Seita.7G094200,Ot_Chr6_n36761,LOC_Os04g34010,Bradi5g09690,Pavagv31032100m,Zm00001d003749
SynPair21821,Sobic.006G075400,Seita.7G094300,Ot_Chr6_08640,LOC_Os04g34030,Bradi5g09720,Pavagv31032106m,Zm00001d003745
SynPair21823,Sobic.006G075500,Seita.7G094400,Ot_Chr6_08639,LOC_Os04g34050,Bradi5g09730,Pavagv31032109m,Zm00001d003743
SynPair21824,Sobic.006G075600,Seita.7G094600,Ot_Chr6_n36757,LOC_Os04g34080,Bradi5g09737,Pavagv31032110m,Zm00001d003742
SynPair21833,Sobic.006G076400,Seita.7G095500,Ot_Chr6_27883,LOC_Os04g34240,Bradi5g09841,Pavagv31032124m,Zm00001d003725
SynPair21839,Sobic.006G077000,Seita.7G095800,Ot_Chr6_08630,LOC_Os04g34420,Bradi5g09861,Pavagv31032125m,Zm00001d003723
SynPair21841,Sobic.006G077100,Seita.7G095800,Ot_Chr6_08630,LOC_Os04g34420,Bradi5g09891,Pavagv31032125m,Zm00001d003723
SynPair21843,Sobic.006G077300,Seita.7G096300,Ot_Chr6_08626,LOC_Os04g34450,Bradi5g09930,Pavagv31032129m,Zm00001d003713
SynPair21844,Sobic.006G077400,Seita.7G096400,Ot_Chr6_08625,LOC_Os04g34460,Bradi5g09940,Pavagv31032130m,Zm00001d003715
SynPair21850,Sobic.006G078000,Seita.7G096700,Ot_Chr6_n36764,LOC_Os04g34540,Bradi5g10010,Pavagv31032133m,Zm00001d003718
SynPair21857,Sobic.006G078500,Seita.7G097200,Ot_Chr6_n37360,LOC_Os04g34600,Bradi5g10027,Pavagv31032140m,Zm00001d003712
SynPair21858,Sobic.006G078600,Seita.7G097400,Ot_Chr6_08618,LOC_Os04g34610,Bradi5g10050,Pavagv31032144m,Zm00001d003710
SynPair21861,Sobic.006G079000,Seita.7G097400,Ot_Chr6_08618,LOC_Os04g34610,Bradi5g10050,Pavagv31032144m,Zm00001d003710
SynPair21870,Sobic.006G079900,Seita.7G097800,Ot_Chr6_08613,LOC_Os04g34930,Bradi5g10090,Pavagv31032160m,Zm00001d003685
SynPair21871,Sobic.006G080000,Seita.7G098000,Ot_Chr6_08612,LOC_Os04g34940,Bradi5g10100,Pavagv31032162m,Zm00001d003684
SynPair21875,Sobic.006G080300,Seita.7G098200,Ot_Chr6_08610,LOC_Os04g34976,Bradi5g10110,Pavagv31032165m,Zm00001d003679
SynPair21876,Sobic.006G080400,Seita.7G098300,Ot_Chr6_08609,LOC_Os04g34984,Bradi5g10117,Pavagv31032167m,Zm00001d003678
SynPair21878,Sobic.006G080600,Seita.7G098500,Ot_Chr6_08608,LOC_Os04g35020,Bradi5g10130,Pavagv31032173m,Zm00001d003676
SynPair21879,Sobic.006G080700,Seita.7G098500,Ot_Chr6_08608,LOC_Os04g35020,Bradi5g10130,Pavagv31032169m,Zm00001d003676
SynPair21881,Sobic.006G080800,Seita.7G098500,Ot_Chr6_08608,LOC_Os04g35020,Bradi5g10130,Pavagv31032169m,Zm00001d003676
SynPair21882,Sobic.006G080900,Seita.7G098700,Ot_Chr6_n36768,LOC_Os04g35060,Bradi5g10140,Pavagv31032177m,Zm00001d003674
SynPair21883,Sobic.006G081000,Seita.7G098800,Ot_Chr6_n36769,LOC_Os04g35080,Bradi5g10150,Pavagv31032182m,Zm00001d003673
SynPair21884,Sobic.006G081100,Seita.7G099000,Ot_Chr6_08603,LOC_Os04g35090,Bradi5g10170,Pavagv31032183m,Zm00001d003672
SynPair21885,Sobic.006G081200,Seita.7G099100,Ot_Chr6_08601,LOC_Os04g35100,Bradi5g10177,Pavagv31032184m,Zm00001d003671
SynPair21887,Sobic.006G081500,Seita.7G099200,Ot_Chr6_08599,LOC_Os04g35114,Bradi5g10190,Pavagv31032191m,Zm00001d003670
SynPair21888,Sobic.006G081600,Seita.7G099300,Ot_Chr6_08598,LOC_Os04g35130,Bradi5g10200,Pavagv31032193m,Zm00001d003669
SynPair21892,Sobic.006G082000,Seita.7G099400,Ot_Chr6_n36767,LOC_Os04g35140,Bradi5g10210,Pavagv31032194m,Zm00001d003668
SynPair21897,Sobic.006G082400,Seita.7G099700,Ot_Chr6_20893,LOC_Os04g35170,Bradi5g10240,Pavagv31032198m,Zm00001d003664
SynPair21898,Sobic.006G082500,Seita.7G099800,Ot_Chr6_20892,LOC_Os04g35180,Bradi5g10250,Pavagv31032199m,Zm00001d003663
SynPair21899,Sobic.006G082600,Seita.7G099900,Ot_Chr6_20891,LOC_Os04g35190,Bradi5g10260,Pavagv31032200m,Zm00001d003661
SynPair21904,Sobic.006G083000,Seita.7G100500,Ot_Chr6_n36776,LOC_Os04g35240,Bradi5g10300,Pavagv31032242m,Zm00001d003659
SynPair21907,Sobic.006G083201,Seita.7G100800,Ot_Chr6_20885,LOC_Os04g35250,Bradi5g10320,Pavagv31032247m,Zm00001d003657
SynPair21909,Sobic.006G083400,Seita.7G101200,Ot_Chr6_n36779,LOC_Os04g35290,Bradi5g10380,Pavagv31032253m,Zm00001d003654
SynPair21910,Sobic.006G083500,Seita.7G101300,Ot_Chr6_n37364,LOC_Os04g35300,Bradi5g10390,Pavagv31032254m,Zm00001d003653
SynPair21911,Sobic.006G083600,Seita.7G101400,Ot_Chr6_20878,LOC_Os04g35380,Bradi5g10400,Pavagv31032255m,Zm00001d003652
SynPair21912,Sobic.006G083700,Seita.7G101500,Ot_Chr6_n37363,LOC_Os04g35390,Bradi5g10408,Pavagv31032257m,Zm00001d003650
SynPair21913,Sobic.006G083800,Seita.7G101600,Ot_Chr6_20873,LOC_Os04g35410,Bradi5g10426,Pavagv31032258m,Zm00001d003649
SynPair21914,Sobic.006G083900,Seita.7G101700,Ot_Chr6_20871,LOC_Os04g35430,Bradi5g10440,Pavagv31032262m,Zm00001d003648
SynPair21917,Sobic.006G084201,Seita.7G102000,Ot_Chr6_20867,LOC_Os04g35500,Bradi5g10470,Pavagv31032265m,Zm00001d003645
SynPair21918,Sobic.006G084300,Seita.7G102100,Ot_Chr6_20865,LOC_Os04g35510,Bradi5g10477,Pavagv31032267m,Zm00001d003644
SynPair21919,Sobic.006G084400,Seita.7G102200,Ot_Chr6_20864,LOC_Os04g35520,Bradi5g10490,Pavagv31032268m,Zm00001d003643
SynPair21925,Sobic.006G085100,Seita.7G103100,Ot_Chr6_20859,LOC_Os04g35560,Bradi5g10570,Pavagv31032279m,Zm00001d003640
SynPair21927,Sobic.006G085300,Seita.7G103200,Ot_Chr6_20856,LOC_Os04g35570,Bradi5g10580,Pavagv31032281m,Zm00001d003632
SynPair21928,Sobic.006G085500,Seita.7G103300,Ot_Chr6_20855,LOC_Os04g35580,Bradi5g10590,Pavagv31032282m,Zm00001d003631
SynPair21929,Sobic.006G085601,Seita.7G103400,Ot_Chr6_20854,LOC_Os04g35590,Bradi5g10600,Pavagv31032283m,Zm00001d003630
SynPair21933,Sobic.006G086000,Seita.7G104000,Ot_Chr6_20851,LOC_Os04g35660,Bradi5g10640,Pavagv31032288m,Zm00001d003626
SynPair21935,Sobic.006G086400,Seita.7G104100,Ot_Chr6_20849,LOC_Os04g35680,Bradi5g10650,Pavagv31032290m,Zm00001d003624
SynPair21936,Sobic.006G086500,Seita.7G104200,Ot_Chr6_20848,LOC_Os04g35700,Bradi5g10670,Pavagv31032291m,Zm00001d003622
SynPair21939,Sobic.006G086800,Seita.7G104500,Ot_Chr6_20846,LOC_Os04g35760,Bradi5g10690,Pavagv31032298m,Zm00001d003618
SynPair21940,Sobic.006G086900,Seita.7G104600,Ot_Chr6_20845,LOC_Os04g35770,Bradi5g10700,Pavagv31032299m,Zm00001d003617
SynPair21942,Sobic.006G087100,Seita.7G105200,Ot_Chr6_20842,LOC_Os04g35800,Bradi5g10750,Pavagv31032301m,Zm00001d003616
SynPair21949,Sobic.006G087700,Seita.7G105800,Ot_Chr6_20841,LOC_Os04g35840,Bradi5g10770,Pavagv31032306m,Zm00001d003615
SynPair21951,Sobic.006G087900,Seita.7G106000,Ot_Chr6_20840,LOC_Os04g35890,Bradi5g10787,Pavagv31032308m,Zm00001d003614
SynPair21952,Sobic.006G088000,Seita.7G106100,Ot_Chr6_n36786,LOC_Os04g35900,Bradi5g10800,Pavagv31032309m,Zm00001d003612
SynPair21954,Sobic.006G088200,Seita.7G106300,Ot_Chr6_20838,LOC_Os04g35920,Bradi5g10820,Pavagv31032317m,Zm00001d003611
SynPair21968,Sobic.006G089300,Seita.7G107900,Ot_Chr6_20826,LOC_Os04g36040,Bradi5g10920,Pavagv31032337m,Zm00001d003603
SynPair21970,Sobic.006G089400,Seita.7G108000,Ot_Chr6_20825,LOC_Os04g36050,Bradi5g10930,Pavagv31032339m,Zm00001d003602
SynPair21971,Sobic.006G089500,Seita.7G108100,Ot_Chr6_20823,LOC_Os04g36054,Bradi5g10950,Pavagv31032340m,Zm00001d003601
SynPair21977,Sobic.006G090100,Seita.7G108500,Ot_Chr6_20815,LOC_Os04g36062,Bradi5g11360,Pavagv31032352m,Zm00001d003599
SynPair21979,Sobic.006G090300,Seita.7G108700,Ot_Chr6_20814,LOC_Os04g36070,Bradi5g11350,Pavagv31032353m,Zm00001d003598
SynPair21980,Sobic.006G090400,Seita.7G108700,Ot_Chr6_20814,LOC_Os04g36070,Bradi5g11350,Pavagv31032353m,Zm00001d003598
SynPair21984,Sobic.006G090800,Seita.7G109000,Ot_Chr6_n37369,LOC_Os04g36600,Bradi5g11320,Pavagv31032357m,Zm00001d003593
SynPair21986,Sobic.006G091000,Seita.7G109200,Ot_Chr6_20808,LOC_Os04g36620,Bradi5g11300,Pavagv31032360m,Zm00001d003590
SynPair22000,Sobic.006G092300,Seita.7G110700,Ot_Chr6_20798,LOC_Os04g36650,Bradi5g11180,Pavagv31032381m,Zm00001d003573
SynPair22004,Sobic.006G092700,Seita.7G111000,Ot_Chr6_20795,LOC_Os04g36680,Bradi5g11205,Pavagv31032388m,Zm00001d003569
SynPair22006,Sobic.006G093000,Seita.7G111200,Ot_Chr6_n37371,LOC_Os04g36710,Bradi5g11160,Pavagv31032391m,Zm00001d003563
SynPair22007,Sobic.006G093100,Seita.7G111300,Ot_Chr6_20793,LOC_Os04g36720,Bradi5g11147,Pavagv31032393m,Zm00001d003559
SynPair22010,Sobic.006G093400,Seita.7G111600,Ot_Chr6_n36795,LOC_Os04g36740,Bradi5g11120,Pavagv31032398m,Zm00001d003555
SynPair22011,Sobic.006G093500,Seita.7G111700,Ot_Chr6_n37372,LOC_Os04g36750,Bradi5g11110,Pavagv31032399m,Zm00001d003554
SynPair22016,Sobic.006G093900,Seita.7G112200,Ot_Chr6_20788,LOC_Os04g36760,Bradi5g11100,Pavagv31032402m,Zm00001d003552
SynPair22017,Sobic.006G094000,Seita.7G112300,Ot_Chr6_20787,LOC_Os04g36770,Bradi5g11090,Pavagv31032403m,Zm00001d003550
SynPair22022,Sobic.006G094500,Seita.7G112500,Ot_Chr6_20785,LOC_Os04g36790,Bradi5g11070,Pavagv31032410m,Zm00001d003549
SynPair22023,Sobic.006G094600,Seita.7G112700,Ot_Chr6_20782,LOC_Os04g36810,Bradi5g11040,Pavagv31032412m,Zm00001d003546
SynPair22024,Sobic.006G094800,Seita.7G112800,Ot_Chr6_20781,LOC_Os04g36820,Bradi5g11030,Pavagv31032413m,Zm00001d003545
SynPair22025,Sobic.006G094900,Seita.7G112900,Ot_Chr6_n36798,LOC_Os04g36830,Bradi5g11020,Pavagv31032429m,Zm00001d003544
SynPair22026,Sobic.006G095000,Seita.7G113000,Ot_Chr6_20779,LOC_Os04g36840,Bradi5g11010,Pavagv31032430m,Zm00001d003543
SynPair22027,Sobic.006G095100,Seita.7G113100,Ot_Chr6_20778,LOC_Os04g36850,Bradi5g11000,Pavagv31032432m,Zm00001d003540
SynPair22030,Sobic.006G095400,Seita.7G113400,Ot_Chr6_20776,LOC_Os04g36890,Bradi5g10980,Pavagv31032435m,Zm00001d003535
SynPair22033,Sobic.006G095600,Seita.7G113700,Ot_Chr6_n36799,LOC_Os04g37430,Bradi5g11590,Pavagv31032437m,Zm00001d003533
SynPair22034,Sobic.006G095700,Seita.7G113800,Ot_Chr6_20773,LOC_Os04g37460,Bradi5g11600,Pavagv31032441m,Zm00001d003531
SynPair22035,Sobic.006G095800,Seita.7G114000,Ot_Chr6_n36802,LOC_Os04g37470,Bradi5g11620,Pavagv31032442m,Zm00001d003525
SynPair22037,Sobic.006G096000,Seita.7G114200,Ot_Chr6_n36802,LOC_Os04g37470,Bradi5g11620,Pavagv31032443m,Zm00001d003525
SynPair22038,Sobic.006G096100,Seita.7G114300,Ot_Chr6_20770,LOC_Os04g37490,Bradi5g11630,Pavagv31032445m,Zm00001d003524
SynPair22039,Sobic.006G096200,Seita.7G114200,Ot_Chr6_n36802,LOC_Os04g37470,Bradi5g11620,Pavagv31032443m,Zm00001d003525
SynPair22040,Sobic.006G096300,Seita.7G114200,Ot_Chr6_n36802,LOC_Os04g37470,Bradi5g11620,Pavagv31032442m,Zm00001d003525
SynPair22041,Sobic.006G096400,Seita.7G115300,Ot_Chr6_20770,LOC_Os04g37490,Bradi5g11630,Pavagv31032445m,Zm00001d003524
SynPair22042,Sobic.006G096500,Seita.7G115400,Ot_Chr6_20769,LOC_Os04g37500,Bradi5g11640,Pavagv31032441m,Zm00001d003522
